pool_record_key,title,year,doi,pmid,query_ids,screening_stage,exclusion_reason
doi:10.3390/jpm14020149,Decrease in Mortality after the Implementation of a Hospital Model to Improve Performance in Sepsis Care: Princess Sepsis Code.,2024,10.3390/jpm14020149,38392582,Q5_dynamic_EHR_landmark_leakage,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1038/s41467-024-46211-0,Deep learning model for personalized prediction of positive MRSA culture using time-series electronic health records.,2024,10.1038/s41467-024-46211-0,38448409,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1038/s41746-024-01227-0,"Derivation, external and clinical validation of a deep learning approach for detecting intracranial hypertension.",2024,10.1038/s41746-024-01227-0,39237755,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.21203/rs.3.rs-4307475/v1,Derivation and Validation of Generalized Sepsis-induced Acute Respiratory Failure Phenotypes Among Critically Ill Patients: A Retrospective Study.,2024,10.21203/rs.3.rs-4307475/v1,38746442,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1038/s41598-023-50518-1,Development and external validation of a clinical prediction model for predicting quality of recovery up to 1 week after surgery,2024,10.1038/s41598-023-50518-1,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.1136/bmjopen-2024-084183,Development and external validation of machine learning-based models to predict patients with cellulitis developing sepsis during hospitalisation.,2024,10.1136/bmjopen-2024-084183,38969379,Q7_MIMIC_transportability,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1002/ehf2.14834,Development of interpretable machine learning models to predict in-hospital prognosis of acute heart failure patients.,2024,10.1002/ehf2.14834,38751135,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1186/s40560-023-00713-z,Development of quality indicators for palliative care in intensive care units and pilot testing them via electronic medical record review,2024,10.1186/s40560-023-00713-z,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3233/thc-231645,Development and validation of a clinical prediction model for glioma grade using machine learning.,2024,10.3233/thc-231645,38306068,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.heliyon.2024.e29985,Development and validation of a machine-learning model for predicting the risk of death in sepsis patients with acute kidney injury.,2024,10.1016/j.heliyon.2024.e29985,38699001,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1186/s13756-024-01428-y,Development and validation of machine learning models to predict MDRO colonization or infection on ICU admission by using electronic health record data.,2024,10.1186/s13756-024-01428-y,38971777,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1016/j.ijmedinf.2024.105630,Development and validation of machine learning models for predicting cancer-related fatigue in lymphoma survivors.,2024,10.1016/j.ijmedinf.2024.105630,39293162,Q6_prediction_reporting_validation,pass1_title_metadata,unrelated_clinical_domain
doi:10.1016/j.ijmedinf.2024.105343,Development and validation of a machine learning prediction model for perioperative red blood cell transfusions in cardiac surgery.,2024,10.1016/j.ijmedinf.2024.105343,38286086,Q7_MIMIC_transportability,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.3389/fmed.2024.1425799,Development and validation of a nomogram to predict mortality of patients with DIC in ICU.,2024,10.3389/fmed.2024.1425799,39045415,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.4254/wjh.v16.i4.625,Development and validation of a nomogram for predicting in-hospital mortality of intensive care unit patients with liver cirrhosis.,2024,10.4254/wjh.v16.i4.625,38689750,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1186/s12902-024-01677-3,Development and validation of a nomogram for screening patients with type 2 diabetic ketoacidosis.,2024,10.1186/s12902-024-01677-3,39135031,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1186/s12967-024-05544-6,Development and validation of novel interpretable survival prediction models based on drug exposures for severe heart failure during vulnerable period.,2024,10.1186/s12967-024-05544-6,39107765,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1080/07853890.2024.2391018,Development and validation of risk prediction model for adverse outcomes in trauma patients.,2024,10.1080/07853890.2024.2391018,39155796,Q6_prediction_reporting_validation,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.1007/978-3-031-64740-6_12,Diagnosis and Definition of Cardiogenic Shock,2024,10.1007/978-3-031-64740-6_12,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.cn112140-20231009-00264,[Diagnosis and treatment of arrhythmogenic cardiomyopathy in children].,2024,10.3760/cma.j.cn112140-20231009-00264,38527508,Q8_Chinese_language,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.1093/ehjacc/zuad157,Diagnosis and treatment of right ventricular failure secondary to acutely increased right ventricular afterload (acute cor pulmonale): a clinical consensus statement of the Association for Acute CardioVascular Care of the European Society of Cardiology.,2024,10.1093/ehjacc/zuad157,38135288,Q2_AHF_to_CS,pass1_title_metadata,insufficient_topic_relevance
doi:10.1007/s10278-024-01058-1,Diagnostic Performance of Artificial Intelligence in Detection of Hepatocellular Carcinoma: A Meta-analysis.,2024,10.1007/s10278-024-01058-1,38438694,Q6_prediction_reporting_validation,pass1_title_metadata,unrelated_clinical_domain
doi:10.11817/j.issn.1672-7347.2024.240294,Diuretic effect and renal function impact of dapagliflozin in hospitalized patients with HFrEF.,2024,10.11817/j.issn.1672-7347.2024.240294,40177756,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.1093/jamiaopen/ooae143,A dynamic customized electronic health record rule based clinical decision support tool for standardized adult intensive care metrics,2024,10.1093/jamiaopen/ooae143,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jchf.2024.08.015,Dynamic Risk Prediction,2024,10.1016/j.jchf.2024.08.015,,CR1_AHF_WHF,pass1_title_metadata,insufficient_topic_relevance
doi:10.37191/mapsci-jccr-5(2)-095,Early Diagnostic and Management of Acute Heart Failure: Can Cardiogenic Shock be Prevented?,2024,10.37191/mapsci-jccr-5(2)-095,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.ccc.2024.03.007,Early Warning Systems for Critical Illness Outside the Intensive Care Unit,2024,10.1016/j.ccc.2024.03.007,,CR3_ICU_HD,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1007/s00134-024-07509-1,Effect of the 1-h bundle on mortality in patients with suspected sepsis in the emergency department: a stepped wedge cluster randomized clinical trial.,2024,10.1007/s00134-024-07509-1,38913098,Q3_HF_sepsis_mixed,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1038/s41598-024-52514-5,"Effect of norepinephrine, vasopressin, and dopamine for survivals of the elderly with sepsis and pre-existing heart failure.",2024,10.1038/s41598-024-52514-5,38253621,Q3_HF_sepsis_mixed,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1186/s13613-024-01274-6,Effect of volume infusion on left atrial strain in acute circulatory failure.,2024,10.1186/s13613-024-01274-6,38592568,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.hrtlng.2024.02.012,The efficacy of pulmonary artery catheters in reducing mortality in acute heart failure cardiogenic shock: A systematic review,2024,10.1016/j.hrtlng.2024.02.012,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1007/s44250-024-00092-8,Electronic medical record-based prediction models developed and deployed in the HIV care continuum: a systematic review,2024,10.1007/s44250-024-00092-8,,CR4_dynamic_EHR,pass1_title_metadata,insufficient_topic_relevance
doi:10.19540/j.cnki.cjcmm.20240204.701,"[Endothelial-mesenchymal transition, ventricular remodeling after myocardial infarction, and research progress of Chinese medicine intervention].",2024,10.19540/j.cnki.cjcmm.20240204.701,39041077,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s13244-024-01694-9,Endovascular treatments of acute pulmonary embolism in the post-fibrinolytic era: an up-to-date review.,2024,10.1186/s13244-024-01694-9,38767729,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
doi:10.3389/fcvm.2024.1399738,Engineered exosomes: a potential therapeutic strategy for septic cardiomyopathy.,2024,10.3389/fcvm.2024.1399738,39006168,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1210/clinem/dgad543,Ensemble Machine Learning Model Incorporating Radiomics and Body Composition for Predicting Intraoperative HDI in PPGL.,2024,10.1210/clinem/dgad543,37708346,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
doi:10.3760/cma.j.cn112148-20231230-00543,[Exploration of the role of nutritional status scores in heart failure prognosis].,2024,10.3760/cma.j.cn112148-20231230-00543,39557529,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.22541/au.170433257.70942877/v1,Exploring Bias Assessment and Strong Calibration in AI-based Medical Risk Prediction Models,2024,10.22541/au.170433257.70942877/v1,,CR5_prediction_methods,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.cn121430-20231019-00885,[Exploring the optimal range of pulse oxygen saturation in patients with sepsis: a retrospective study based on MIMIC- IV data].,2024,10.3760/cma.j.cn121430-20231019-00885,39238405,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1056/aioa2300099,External Validation of a Commercial Acute Kidney Injury Predictive Model,2024,10.1056/aioa2300099,,CR5_prediction_methods,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.arrct.2023.100315,External Validation of a Dynamic Prediction Model for Upper Limb Function After Stroke,2024,10.1016/j.arrct.2023.100315,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.1080/0886022x.2024.2313174,External Validation of the International Prognosis Prediction Model of IgA Nephropathy.,2024,10.1080/0886022x.2024.2313174,38345077,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.ijmedinf.2024.105533,External validation of risk prediction model for gestational diabetes: Individual participant data meta-analysis of randomized trials.,2024,10.1016/j.ijmedinf.2024.105533,39032454,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.jointm.2023.07.001,"Extracorporeal membrane oxygenation in adult patients with sepsis and septic shock: Why, how, when, and for whom.",2024,10.1016/j.jointm.2023.07.001,38263962,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3233/shti240344,Feasibility of Calculating Indicators for Intensive Care Unit Antibiotic Use Based on Routine Electronic Health Record Data,2024,10.3233/shti240344,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1093/jamiaopen/ooae110,Federated learning of medical concepts embedding using BEHRT.,2024,10.1093/jamiaopen/ooae110,39445033,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.7717/peerj.18618/fig-6,Figure 6: The calibration curves of our prediction model in the primary and validation cohort.,2024,10.7717/peerj.18618/fig-6,,CR5_prediction_methods,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.14341/dm13065-7001,Figure 6. ROC curve with 95% CI of the final LightGBM model obtained from prediction results on the external validation data set.,2024,10.14341/dm13065-7001,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.7759/cureus.75436,Fluid Management in Critical Care: New Insights Into Optimal Fluid Therapy.,2024,10.7759/cureus.75436,39791089,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.3760/cma.j.cn112137-20240325-00675,[Focus on the comorbidities of heart failure: the importance of multidisciplinary management].,2024,10.3760/cma.j.cn112137-20240325-00675,39622741,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.19540/j.cnki.cjcmm.20240814.501,[Heart failure: innovative understanding from traditional Chinese medicine (TCM) and treatment with classic TCM formulas].,2024,10.19540/j.cnki.cjcmm.20240814.501,39805798,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.69758/gimrj2406i8v12p111,Heart Failure Prediction Heart Failure Prediction Using Machine Learning,2024,10.69758/gimrj2406i8v12p111,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.69758/gimrj2406i8v12p108,Heart Failure Prediction Heart Failure Prediction Using Machine Learning,2024,10.69758/gimrj2406i8v12p108,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jss.2024.03.007,Hemodynamic Deterioration of Trauma Patients Undergoing Interhospital Transfer.,2024,10.1016/j.jss.2024.03.007,38603942,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.70127/irjedt.vol.9.issue03.241,Hemodynamic Monitoring and Early Warning Scores: Strengthening Clinical Judgment in Critical Care Nursing.,2024,10.70127/irjedt.vol.9.issue03.241,,CR3_ICU_HD,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1007/978-3-031-64740-6,Hemodynamic Physiology in Advanced Heart Failure and Cardiogenic Shock,2024,10.1007/978-3-031-64740-6,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1002/mco2.713,"High serum magnesium level is associated with increased mortality in patients with sepsis: an international, multicenter retrospective study.",2024,10.1002/mco2.713,39290253,Q7_MIMIC_transportability,pass1_title_metadata,mortality_only_without_early_deterioration_focus
